ID,Name,Description,Eligibility,Deadline,Link,Link2,Type,,Subject,Degree,LstCountry,Country
3965,Call for Concept Notes: Economics of Forest Restoration and Environmental Issues,"SANDEE invites concept notes for research projects in the general area of environmental and resource economics relating to the development of South Asia and the HKH.The South Asian Network for Development and Environmental Economics(SANDEE) is an initiative of ICIMOD under its MKAN Regional Programme. SANDEE is a research capacity-building network that provides research support to South Asian researchers and institutions interested in the connections between economic development, the environment, and the use of natural resources.",,11/30/2019,https://static.youthop.com/uploads/2019/08/economics-of-forest-restoration-and-environmental-issues.png,http://www.icimod.org/sandee/researchgrant?utm_content=buffere3336&amp;utm_medium=social&amp;utm_source=twitter.com&amp;utm_campaign=buffer,Grants,,"Natural Sciences, Humanities and social sciences",Bachelors,South Asia,Online
3967,The Chevening Fellowship: South Asia Journalism 2020 in UK,"The application window for the Chevening Fellowship South Asia Journalism 2020 in the UK is now open. The South Asia Journalism Fellowship (SAJP) is hosted by the University of Westminster and is funded by the Foreign & Commonwealth Office; aimed at mid-career journalists from South Asian countries including Bangladesh, India, Pakistan, Sri Lanka, and the Maldives.",Fully Funded,11/5/2019,https://static.youthop.com/uploads/2019/08/the-chevening-fellowship-south-asia-journalism-2020-in-uk.png,https://www.chevening.org/fellowship/sajp/,Fellowships,,All,Masters,"Bangladesh, India, Pakistan, Sri Lanka, the Maldives",United Kingdom
3968,KEEP WRITING | Writing Contest 2019 | Enlivening Emotions,"KEEP WRITING is a contest for Writers organized by the Enlivening Emotions. It can be Story, Poetry, Song, Shayari, Ghazal, Blog, Rap. All writing forms are welcome and as it is known that Writing is an Emotion. It has no Language but comes in every language and it’s all about expression so Let’s be expressive. ",,11/1/2019,https://static.youthop.com/uploads/2019/08/keep-writing-writing-contest-2019-enlivening-emotions.png,https://enliveningemotions.blogspot.com/2019/08/keep-writing-writing-contest-enlivening.html,Awards,,All,All,All,Online
3970,2020 Palm Beach Poetry Festival CantoMundo Fellowship,"The Palm Beach Poetry Festival is a nonprofit organization dedicated to fostering the writing, reading, performance, and appreciation of poetry – by presenting an annual festival and other poetry events in Palm Beach County – featuring America’s finest poets.",Partially Funded,11/10/2019,https://static.youthop.com/uploads/2019/07/2020-palm-beach-poetry-festival-cantomundo-fellowship.png,https://www.palmbeachpoetryfestival.org/fellowship-cantomundo-2020/,Fellowships,,All,All,USA,USA
3971,2020 Palm Beach Poetry Festival Kundiman Fellowship,"The Palm Beach Poetry Festival is a nonprofit organization dedicated to fostering the writing, reading, performance, and appreciation of poetry – by presenting an annual festival and other poetry events in Palm Beach County – featuring America’s finest poets.",Partially Funded,11/10/2019,https://static.youthop.com/uploads/2019/07/2020-palm-beach-poetry-festival-kundiman-fellowship.png,https://www.palmbeachpoetryfestival.org/fellowship-kundiman-2020/,Fellowships,,All,All,All,USA
3972,2020 Palm Beach Poetry Festival Langston Hughes Fellowship,"The Palm Beach Poetry Festival is a nonprofit organization dedicated to fostering the writing, reading, performance, and appreciation of poetry – by presenting an annual festival and other poetry events in Palm Beach County – featuring America’s finest poets.A Fellowship Recipient will be selected by November 26, 2019, and notification will be made by email.",Partially Funded,11/10/2019,https://static.youthop.com/uploads/2019/07/2020-palm-beach-poetry-festival-langston-hughes-fellowship.png,https://www.palmbeachpoetryfestival.org/fellowship-langston-hughes-2020/,Fellowships,,All,All,USA,USA
3974,"Knowledge Management Fund 2019 (Up to €15,000 Grants)","Applications are open for the Knowledge Management Fund 2019. The Knowledge Management Fund is the Knowledge Platform’s instrument to financially support activities arising from its network. The small-scale grants awarded by the Fund offer a low barrier to entry for innovative, agile and experimental proposals. The aim of proposals is to diversify thinking and evidence in the Security & Rule of Law (SRoL) field, particularly in Fragile and Conflict-Affected Settings (FCAS).",,11/15/2019,https://static.youthop.com/uploads/2019/07/knowledge-management-fund-2019-up-to-€15000-grants.jpg,https://www.kpsrl.org/knowledge-management-fund?fbclid=IwAR2FTuVdxDIfajBT162H4P8Jg-a4zgf8qgGEw8iKgmKzm68yZZS1EuOWgTo,Grants,,Humanities and Social Sciences,Doctorate,All,Online
3975,Schuman Traineeships in the European Parliament,"The European Parliament offers several options for traineeships within its Secretariat, to provide opportunities for vocational training and for learning more about what the European Parliament is and does. The goal of the Schuman traineeships is to contribute to EU citizens’ European education and vocational training and to provide an insight into the work of the European Parliament.",,11/30/2019,http://www.mladiinfo.eu/wp-content/uploads/bfi_thumb/traineeship-2-38h2mvyu5yzktj6avlohkw-39j09hfu7utek2mbn87ytc.png,https://www.europarl.europa.eu/at-your-service/en/work-with-us/traineeships,Internships,,All,Masters,Europe,Europe
3976,Call for Applications: Asia Peace Innovators Forum,"Salzburg Global Seminar is seeking mid-career professionals who have the aspiration and potential to be the next generation of senior leaders in mediating peace and promoting reconciliation. Launching its first workshop on March 5-9, 2020, the Asia Peace Innovators Forum aims to shape long-term peace, stability, and regional cooperation in Asia by building a network of mid-career professionals working in different sectors and countries to exchange knowledge, community-driven approaches, and best practices.",Fully Funded,10/31/2019,http://www.mladiinfo.eu/wp-content/uploads/bfi_thumb/1200x675_Nippon_API_Forum_Call_for_Applications-39j06zuo98s51heq0leghs.jpg,https://www.salzburgglobal.org/news/latest-news/article/call-for-applications-asia-peace-innovators-forum.html,Conferences,,All,All,All,Europe
3977,The a.r.t.e.s. Graduate School Doctoral Scholarships,"Each year, the a.r.t.e.s. Graduate School offers scholarships for admitting doctoral students to one of the interdisciplinary graduate classes of the structured doctoral model “Integrated Track”. The structured model of the “Integrated Track”, enables doctoral students to complete a high-quality dissertation within three years in a lively interdisciplinary research environment. In addition, the structured doctoral model is open to a limited number of collegiate members who do not receive a scholarship.",Partially Funded,10/31/2019,http://www.mladiinfo.eu/wp-content/uploads/bfi_thumb/Capture-5-39i9r4j3f9m4f50uq2gmio.png,http://artes.phil-fak.uni-koeln.de/27477.html?&L=1,"Scholarships, Admissions",,Humanities and Social Sciences,Masters,All,online
3978,Japan Africa Dream Scholarship (JADS) Program,"The goal of the Japan Africa Dream Scholarship (JADS) Program is to provide two-year scholarship awards to highly achieving African graduate students to enable them to undergo post-graduate studies (i.e. a two-year Master’s degree program) in selected priority development areas on the continent and Japan. JADS core areas of study focus include energy, agriculture, health, environmental sustainability, and engineering.",,10/31/2019,http://www.mladiinfo.eu/wp-content/uploads/bfi_thumb/bannerjads-39i1r32m780jjkmyibu9s0.jpg,https://www.afdb.org/en/about-us/careers/japan-africa-dream-scholarship-jads-program,"Scholarships, Admissions",,Engineering and Technology,Bachelors,Japan,Japan
3979,Fully-Funded Doctoral Scholarships in Civil Engineering for Thailand-Japan,"Applications for the AUN/SEED-Net Collaborative Education Program are now open! The AUN/SEED-Net Collaborative Education Program (CEP) Scholarship has been developed from the collaboration between the following universities and companies:Sirindhorn International Institute of Technology (SIIT), Thammasat University, Thailand;Hokkaido University (HU), Japan;Institute of Technology of Cambodia, Cambodia;Thai Obayashi Corporation, Thailand;Taiheyo Cement, Japan.",Fully Funded,10/28/2019,http://www.mladiinfo.eu/wp-content/uploads/bfi_thumb/Capture-4-39i1e00hkbrklp8jhrq2v4.png,https://www.siit.tu.ac.th/about_news_detail.php?sid=12&nid=221,"Scholarships, Admissions",,All,Masters,All,Online
